name,ticker,image,link,round,total_raised,pre_valuation,categories,date,ecosystem,investor_1,investor_2,investor_3,investor_4,investor_5,investor_6,investor_7,investor_8
"Layer2 Financial","","https://icodrops.com/media/cache/f0/a6/f0a64d126d8395cf938c0293f9d73ace.webp","https://icodrops.com/layer2-financial/","Private Stage","$10.7 M","—","Finance","Upcoming","","Accomplice","Galaxy","Sapphire Ventures","","","","",""
"Breakout","","https://icodrops.com/media/cache/64/eb/64eb9039f0c358fe9415f4ef0222a62a.webp","https://icodrops.com/breakout-3/","Private Stage","$4.5 M","—","Finance","Upcoming","","Mechanism Capital","C2Ventures (Csquared)","Kraken","More Details","","","",""
"Raad Labs","","https://icodrops.com/media/cache/8f/f1/8ff1ff578575f802cf9c1e9e299442e1.webp","https://icodrops.com/raad-labs/","Private Stage","$2.25 M","—","DePIN","Upcoming","","CoinFund","Tribe Capital","EV3","More Details","","","",""
"Hyperbolic","","https://icodrops.com/media/cache/25/fc/25fc12e146b7d772fd7844fa3dd7b41c.webp","https://icodrops.com/hyperbolic/","Private Stage","$19.73 M","—","Blockchain Service","Upcoming","","Balaji Srinivasan","Polychain Capital","Variant","More Details","","","",""
"Agent Exchange","","https://icodrops.com/media/cache/36/5e/365e652fbd1c96d58e894affe10c0104.webp","https://icodrops.com/agent-exchange/","Private Stage","$1 M","—","DeFi","Upcoming","","Caladan (Alphalab)","cygaar","David Choi","More Details","","","",""
"TonTon Games","","https://icodrops.com/media/cache/07/19/071932efe41ca9f1523cfd8a56d44e21.webp","https://icodrops.com/tonton-games/","Private Stage","—","—","Gaming","Upcoming","","YZi Labs (prev Binance Labs)","The Open Network","","","","","",""
"FluxLayer","","https://icodrops.com/media/cache/1f/e6/1fe63439ef880d8a6b725a24fd4de616.webp","https://icodrops.com/fluxlayer/","Private Stage","—","—","Blockchain Service","Upcoming","","YZi Labs (prev Binance Labs)","","","","","","",""
"EigenExplorer","","https://icodrops.com/media/cache/89/4c/894cedb182e9028c187e2fe3a8afaa59.webp","https://icodrops.com/eigenexplorer/","Private Stage","—","—","DeFi","Upcoming","","YZi Labs (prev Binance Labs)","","","","","","",""
"Aster (prev. Astherus)","","https://icodrops.com/media/cache/ec/a8/eca8a617a78b8b70d0020692206238f4.webp","https://icodrops.com/astherus/","Private Stage","—","$5.33 B","Perpetual","Upcoming","","YZi Labs (prev Binance Labs)","APX Finance","","","","","",""
"Liquorice","","https://icodrops.com/media/cache/77/0a/770a24803e9e9a81b2133239b250aa78.webp","https://icodrops.com/liquorice/","Private Stage","$1.2 M","—","DeFi","Upcoming","","Greenfield Capital","HASH CIB (HASH#CIB)","L2 Iterative Ventures (L2IV)","More Details","","","",""
"BlonkFi","","https://icodrops.com/media/cache/5b/7a/5b7a96fe350839259497b4ea9696c599.webp","https://icodrops.com/blonkfi/","Private Stage","—","—","DeFi","Upcoming","","Manifold Trading","Kyros Ventures","Signum Capital","More Details","","","",""
"Mycel","","https://icodrops.com/media/cache/40/dc/40dc8c9d0326293ebe2f5ef84a64198a.webp","https://icodrops.com/mycel/","Private Stage","—","—","Infrastructure","Upcoming","","gumi Cryptos Capital","0xTaker","Adrian Brink","More Details","","","",""
"We.Rich","","https://icodrops.com/media/cache/97/da/97da989e8cdd69ffeba20ad6269941a8.webp","https://icodrops.com/we-rich/","Private Stage","$2 M","—","DeFi","Upcoming","","Animoca Brands","Folius Ventures","Leland Ventures","More Details","","","",""
"Roxom","","https://icodrops.com/media/cache/e0/a2/e0a267e045f2435b07e4277d2029ad00.webp","https://icodrops.com/roxom/","Private Stage","$22.2 M","—","DeFi","Upcoming","","Draper Associates","Cadenza Ventures","Borderless Capital","More Details","","","",""
"Risk Layer","","https://icodrops.com/media/cache/86/f4/86f42355c312e04c1d08dce10584807d.webp","https://icodrops.com/risk-layer/","Private Stage","—","—","DeFi","Upcoming","","Momentum 6","Antler","CoinSwitch","More Details","","","",""
"Redpill","","https://icodrops.com/media/cache/a6/3a/a63abc82a4c1b6f700116d8fa31f3444.webp","https://icodrops.com/redpill/","Private Stage","$5 M","—","Infrastructure","Upcoming","","Hypersphere Ventures","IOSG Ventures","Animoca Brands","More Details","","","",""
"PANDA TITAN","","https://icodrops.com/media/cache/ba/a2/baa26b5cc6e04291208c755e9db17d47.webp","https://icodrops.com/panda-titan/","Private Stage","$3 M","—","Gaming","Upcoming","","Archer Capital","","","","","","",""
"DAOBase","","https://icodrops.com/media/cache/a6/46/a646b42d8ae8439fadc1c9eb5fbc39b7.webp","https://icodrops.com/daobase/","Private Stage","$6 M","$24.55 M","Blockchain Service","Upcoming","","SevenX Ventures","LD Capital","Antalpha","More Details","","","",""
"Assisterr","","https://icodrops.com/media/cache/15/7e/157e7f78ab3362a19b78cc3d35fd88dc.webp","https://icodrops.com/assisterr/","Private Stage","$4.5 M","$75 M","Infrastructure","Upcoming","","Outlier Ventures","Contango","Decasonic","More Details","","","",""
"LayerBank","","https://icodrops.com/media/cache/67/2e/672e00e8a3390b6f6c582fc5356b5335.webp","https://icodrops.com/layerbank/","Private Stage","$2.3 M","—","DeFi","Upcoming","","CoinBureau","DV Chain","Future Trends","More Details","","","",""
"Network3","","https://icodrops.com/media/cache/f0/56/f056bc43851c514dd8d94f553919d4d1.webp","https://icodrops.com/network3/","Private Stage","$5.5 M","$19.19 M","Infrastructure","Upcoming","","SNZ Holding","Waterdrip Capital","Borderless Capital","More Details","","","",""
"B3 fun","","https://icodrops.com/media/cache/2b/d6/2bd6b6e008492587f5552f58acf6ee1e.webp","https://icodrops.com/b3-fun/","Private Stage","$21 M","$31.8 M","Gaming","Upcoming","","Pantera Capital","BitScale Capital","Hashed","More Details","Base","","",""
"Block Mining","","https://icodrops.com/media/cache/59/e6/59e67936a8251f21110a5a3a67854a98.webp","https://icodrops.com/block-mining/","Private Stage","$92.5 M","—","Infrastructure","Upcoming","","Riot Blockchain","Bitcoin","","","","","",""
"LayerPixel","","https://icodrops.com/media/cache/b7/d3/b7d3a25234f6cc727957d0c6e5c47daf.webp","https://icodrops.com/layerpixel/","Private Stage","$2 M","—","Blockchain Service","Upcoming","","Kenetic Capital","Waterdrip Capital","Foresight Ventures","More Details","The Open Network","","",""
"Kintsu","","https://icodrops.com/media/cache/f1/aa/f1aad2bb66c4092bc5213b28e240b1a9.webp","https://icodrops.com/kintsu/","Private Stage","$4 M","—","DeFi","Upcoming","","Brevan Howard","CMS Holdings","CMT Digital","More Details","","","",""
"BitFi","","https://icodrops.com/media/cache/d0/12/d01271ab943c92b9f637f8d9cd99179c.webp","https://icodrops.com/bitfi/","Private Stage","—","$50 M","DeFi","Upcoming","","Fundamental Labs","Citizen Journalism Network Accelerator","CGV FoF (Cryptogram Venture)","More Details","","","",""
"Pluto Studio","","https://icodrops.com/media/cache/01/eb/01eb16956d7b1ba07d63d731756177ae.webp","https://icodrops.com/pluto-studio/","Private Stage","—","—","Gaming","Upcoming","","YZi Labs (prev Binance Labs)","The Open Network","","","","","",""
"Etherfuse","","https://icodrops.com/media/cache/70/43/70438446c4683c42f531e3760f2d427b.webp","https://icodrops.com/etherfuse/","Private Stage","$3 M","$12.5 M","DeFi","Upcoming","","FunFair Ventures","North Island Ventures","Stellar Foundation","More Details","Solana","","",""
"Nirvana Labs","","https://icodrops.com/media/cache/e8/bc/e8bc2c7fd78875c7fe5adb9561f799e7.webp","https://icodrops.com/nirvana-labs/","Private Stage","$11.2 M","—","Infrastructure","Upcoming","","Jump Crypto","Play Ventures","Bitgo","More Details","","","",""
"CryptoManufaktur","","https://icodrops.com/media/cache/f4/a4/f4a4ce4448ede0d5d1a979de9bdb3c6e.webp","https://icodrops.com/cryptomanufaktur/","Private Stage","—","—","Infrastructure","Upcoming","","Galaxy","Ethereum","","","","","",""
"Allium","","https://icodrops.com/media/cache/73/9a/739a65b99a1bb4e22adabe58aba38af5.webp","https://icodrops.com/allium/","Private Stage","$20.75 M","—","Blockchain Service","Upcoming","","Amplify Partners","Kleiner Perkins","Theory VC","","","","",""
"Truvius","","https://icodrops.com/media/cache/95/92/95929132ba91efdffd80eeaaf29c6837.webp","https://icodrops.com/truvius/","Private Stage","$3.2 M","—","Finance","Upcoming","","Galaxy","Chainview Capital","New Form Capital","","","","",""
"Oh Gamers","","https://icodrops.com/media/cache/df/9d/df9d8fe762b49d00632cb55d115368c6.webp","https://icodrops.com/oh-gamers/","Private Stage","$3 M","—","Gaming","Upcoming","","Axia8 Ventures","","","","","","",""
"Neura","","https://icodrops.com/media/cache/04/c6/04c696c07ec9738c884a915426bad9ab.webp","https://icodrops.com/neura/","Private Stage","—","—","Blockchain","Upcoming","","Cosmos","","","","","","",""
"Chasm","CAI","https://icodrops.com/media/cache/04/db/04db7da21ce4cd244505843f9395e280.webp","https://icodrops.com/chasm/","Private Stage","—","—","Artificial Intellig…","Upcoming","","","","","","","","",""
"Mira","","https://icodrops.com/media/cache/14/4f/144feed94a986cd5daa9030d776ef5f4.webp","https://icodrops.com/mira/","Private Stage","$9 M","$89.43 M","Infrastructure","Upcoming","","Balaji Srinivasan","Framework Ventures","BITKRAFT Ventures","More Details","","","",""
"PEXX","","https://icodrops.com/media/cache/2b/04/2b04f5c4cbfab31aaae47d4efa0a2a5b.webp","https://icodrops.com/pexx/","Private Stage","$4.5 M","—","Blockchain Service","Upcoming","","Antler","EMO Capital","TNB Aura","","","","",""
"Privy","","https://icodrops.com/media/cache/8d/09/8d09f22bc5866ef45c782c25c4f2fe3d.webp","https://icodrops.com/privy/","Private Stage","$41.3 M","—","Web 3.0","Upcoming","","Electric Capital","Paradigm","Sequoia Capital","More Details","","","",""
"SkyTrade","","https://icodrops.com/media/cache/94/09/94092cdf6b06c318499ae9114d92b0c7.webp","https://icodrops.com/skytrade/","Private Stage","—","—","Blockchain Service","Upcoming","","Santiago Roel Santos","Jason Yanowitz","Mercatus Center","More Details","","","",""
"BIMA","","https://icodrops.com/media/cache/8b/5f/8b5fb52e43ee5a08442612f6a3956c7f.webp","https://icodrops.com/bima/","Private Stage","$2.25 M","—","DeFi","Upcoming","","Core DAO","Delta Blockchain Fund","domo","More Details","Bitcoin","","",""
"Caliza","","https://icodrops.com/media/cache/6d/b2/6db29505433c69d437dd6f3ea23c5eee.webp","https://icodrops.com/caliza/","Private Stage","$8.5 M","—","Finance","Upcoming","","Digital Currency Group (DCG)","Initialized Capital","Abstract Ventures","More Details","","","",""
"Haruko","","https://icodrops.com/media/cache/f4/fb/f4fbdafb90699b22760efa0cf9232157.webp","https://icodrops.com/haruko/","Private Stage","$16 M","—","Blockchain Service","Upcoming","","MMC Ventures","Portage Ventures","White Star Capital","","","","",""
"Partior","","https://icodrops.com/media/cache/9f/dc/9fdc745537a2d12417caba9f7f8fee23.webp","https://icodrops.com/partior/","Private Stage","$80 M","—","Finance","Upcoming","","Jump Trading","Peak XV Partners(ex-Sequoia India)","Valor Capital Group","More Details","","","",""
"ZAP","","https://icodrops.com/media/cache/44/f8/44f8799b9394881b0023877f2280ab47.webp","https://icodrops.com/zap-2/","Private Stage","$15 M","$46.94 K","Launchpad","Upcoming","","Rarestone Capital","Alex Kruger","Auros Global","More Details","Blast","","",""
"NeuroMesh","","https://icodrops.com/media/cache/e5/ae/e5ae5870bf8ce20b069400d6d890a7b7.webp","https://icodrops.com/neuromesh/","Private Stage","—","—","Artificial Intellig…","Upcoming","","","","","","","","",""
"RECRD","","https://icodrops.com/media/cache/c3/7e/c37ea46c6c891e7006de49a6834215f6.webp","https://icodrops.com/recrd/","Private Stage","$4 M","—","Social","Upcoming","","Alphabit Digital Currency Fund","DNA Fund","Mitch Lowe","More Details","","","",""
"Tread.fi","","https://icodrops.com/media/cache/f3/60/f360caadf934cba2dbdf03cc8d59bb1b.webp","https://icodrops.com/tread-fi/","Private Stage","$3.5 M","—","Infrastructure","Upcoming","","GBV Capital","Aquanow","Daedalus","More Details","","","",""
"Stillman Digital","","https://icodrops.com/media/cache/63/cb/63cb5b6a6738d794e2c182bcc5b3846d.webp","https://icodrops.com/stillman-digital/","Private Stage","—","—","Finance","Upcoming","","DeFi Technologies","","","","","","",""
"Kulipa","","https://icodrops.com/media/cache/ec/be/ecbe958ffebbbdc89c9350deef95c2c9.webp","https://icodrops.com/kulipa/","Private Stage","$9.2 M","—","Blockchain Service","Upcoming","","1kx","Fabric Ventures","Flourish Ventures","More Details","","","",""
"Dora","","https://icodrops.com/media/cache/bc/76/bc76be9ea850098aa54aa5ef59945fd4.webp","https://icodrops.com/dora-2/","Private Stage","$5.5 M","—","Big Data","Upcoming","","Dragonfly Capital","Lemniscap","Alchemy","More Details","","","",""
"ThirdFi","","https://icodrops.com/media/cache/75/a0/75a09fab11f974275cbd9947e6b17986.webp","https://icodrops.com/thirdfi/","Private Stage","$2 M","$20 M","Blockchain Service","Upcoming","","Outlier Ventures","Alphabit Digital Currency Fund","ChainLink","More Details","","","",""
"Rome Protocol","","https://icodrops.com/media/cache/a4/36/a4360163aa7a2a00d5dfce65a076be74.webp","https://icodrops.com/rome-protocol/","Private Stage","$9 M","—","Infrastructure","Upcoming","","Bankless","Hack VC","HashKey Capital","More Details","Solana","","",""
"Plaza Finance","","https://icodrops.com/media/cache/53/a0/53a0ebc8cad4f305ed8f372149b2e5ea.webp","https://icodrops.com/plaza-finance-2/","Private Stage","—","—","DeFi","Upcoming","","Anagram Crypto","Cosmostation","Interop","","","","",""
"XOOB","","https://icodrops.com/media/cache/8f/95/8f95476825941fceb503b38263256c77.webp","https://icodrops.com/xoob/","Private Stage","$1.6 M","—","Gaming","Upcoming","","Chromia","Mines of Dalarnia","My Neighbor Alice","","","","",""
"Questflow","","https://icodrops.com/media/cache/ee/c4/eec4a6dfed3d898119e366485472a62d.webp","https://icodrops.com/questflow/","Private Stage","$8 M","—","Blockchain Service","Upcoming","","Delphi Digital (Delphi Labs)","HashKey Capital","Animoca Brands","More Details","","","",""
"Swords & Dungeons","","https://icodrops.com/media/cache/e7/1e/e71e72a18a3566ac5a6f76dc10425246.webp","https://icodrops.com/swords-dungeons/","Private Stage","$5 M","$3.54 M","Gaming","Upcoming","","OKX Ventures","Mirana Ventures","SNZ Holding","More Details","","","",""
"Cambria","","https://icodrops.com/media/cache/c7/99/c799571520f811f6ac31dcc7aa9d01bf.webp","https://icodrops.com/cambria/","Private Stage","$2.5 M","—","Gaming","Upcoming","","1kx","BITKRAFT Ventures","Alex Brunicki","More Details","Blast","","",""
"Wallet Guard","","https://icodrops.com/media/cache/b5/ac/b5ac741e1565f68c3d62dc289766db7e.webp","https://icodrops.com/wallet-guard/","Private Stage","—","—","Blockchain Service","Upcoming","","ConsenSys","IOSG Ventures","Benedict Chan","More Details","","","",""
"Tidus","","https://icodrops.com/media/cache/12/df/12df2f64a10c546cf1f3b8d6a7437cea.webp","https://icodrops.com/tidus/","Private Stage","$800 K","—","Wallet","Upcoming","","DNA Fund","Transform Ventures","","","","","",""
"QED Protocol","","https://icodrops.com/media/cache/6a/c3/6ac30ed1816560783ef6677874d79dc0.webp","https://icodrops.com/qed-protocol/","Private Stage","$9 M","—","Infrastructure","Upcoming","","Blockchain Capital","Arrington Capital","Draper Dragon","More Details","","","",""
"Compute Labs","","https://icodrops.com/media/cache/78/4d/784d7a57b184ef280165d71a01960a86.webp","https://icodrops.com/compute-labs/","Private Stage","$3 M","—","Blockchain Service","Upcoming","","Amber Group","CMS Holdings","HashKey Capital","More Details","","","",""
"onaji","","https://icodrops.com/media/cache/c0/7e/c07efce48b7e7afcd58c814168143a7d.webp","https://icodrops.com/onaji/","Private Stage","$2.5 M","—","Blockchain Service","Upcoming","","Hypersphere Ventures","IOSG Ventures","Maven 11 Capital","More Details","Ethereum","","",""
"Tomarket","","https://icodrops.com/media/cache/0e/a5/0ea55a7681ca966c476d911be165e2fc.webp","https://icodrops.com/tomarket/","Private Stage","—","$80.2 K","DeFi","Upcoming","","Bitget Wallet","ForesightX","","","","","",""
"SendBlocks","","https://icodrops.com/media/cache/4e/1c/4e1c512cf9902040ae4710471c8031eb.webp","https://icodrops.com/sendblocks/","Private Stage","$8.5 M","—","Infrastructure","Upcoming","","Castle Island Ventures","Illuminate Financial","Laser Digital","More Details","","","",""
"Prodia","","https://icodrops.com/media/cache/c5/df/c5df8320e0bf45b9ae29b6a8e06c692d.webp","https://icodrops.com/prodia/","Private Stage","$15 M","—","Blockchain Service","Upcoming","","Balaji Srinivasan","Dragonfly Capital","HashKey Capital","More Details","","","",""
"Pi Squared","","https://icodrops.com/media/cache/30/4d/304da7da43c7d55bf90148ec9ac1f871.webp","https://icodrops.com/pi-squared/","Private Stage","$12.5 M","—","Infrastructure","Upcoming","","Polychain Capital","Samsung NEXT","Robot Ventures","More Details","","","",""
